filepath,class,l1,l2,l3,l1_idx,l2_idx,l3_idx,class_idx,split
data/1x1/8BHF_6136.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6137.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6138.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6139.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6140.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6141.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6142.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6143.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6144.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHF_6145.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHJ_6123.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8BHL_6124.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHL_6125.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHN_6126.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BHP_6127.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BHP_6128.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIL_6129.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIL_6130.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIM_6131.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIM_6132.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIP_5335.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIP_5336.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIP_5337.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIP_5338.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIP_5339.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BIP_5340.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BJQ_5341.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BJQ_5342.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BJQ_5343.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BJQ_5344.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BJQ_5345.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BJQ_5346.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6518.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6519.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6520.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6521.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6522.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6523.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6524.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6525.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BN3_6526.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BU8_6558.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8BYV_6501.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8BYV_6502.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8C00_5262.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C00_5263.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C00_5264.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5265.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5266.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5267.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5268.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5269.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5270.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8C01_5271.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CBK_6968.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CBL_6969.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CCS_6232.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6233.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6234.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6235.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6236.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6237.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6238.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6239.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6240.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CCS_6241.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CD1_6559.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CD1_6560.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CD1_6561.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6242.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6243.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6244.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6245.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6246.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6247.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6248.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6249.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6250.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6251.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6252.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6253.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDL_6254.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6255.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6256.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6257.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6258.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6259.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6260.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6261.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6262.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDR_6263.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CDV_6492.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CED_6493.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CEE_6494.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6264.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6265.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6266.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6267.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6268.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6269.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6270.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6271.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CEH_6272.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6273.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6274.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6275.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6276.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6277.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6278.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6279.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6280.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6281.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CF5_6282.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6283.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6284.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6285.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6286.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6287.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6288.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6289.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6290.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CG8_6291.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CGN_6292.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6293.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6294.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6295.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6296.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6297.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6298.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6299.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6300.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6301.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CGN_6302.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CIV_6303.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6304.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6305.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6306.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6307.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6308.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6309.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6310.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CIV_6311.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CKU_6312.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6313.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6314.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6315.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6316.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6317.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6318.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6319.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6320.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6321.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CKU_6322.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8CMJ_6323.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6324.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6325.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6326.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6327.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6328.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6329.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6330.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CMJ_6331.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CSR_5272.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CSS_5273.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CST_5274.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CSU_5275.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8CSZ_5186.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CSZ_5187.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CTL_5188.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8CTL_5189.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D1V_5190.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D2K_6495.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8D2L_6496.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D2N_6497.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8D2O_6498.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D2P_6499.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D2Q_6500.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D8J_5276.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8D8K_5277.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8D8L_5278.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8DMB_5191.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8E30_5898.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E32_5899.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E33_5900.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8E35_5901.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E36_5902.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E40_5323.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E41_5907.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E42_5908.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E43_5909.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E43_5910.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E44_5911.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8E45_5912.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E46_5913.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E47_5914.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E48_5915.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8E49_5916.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EIU_5347.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EKC_5279.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EKC_5280.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESQ_5281.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESQ_5282.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESQ_5283.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESQ_5284.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESQ_5285.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESQ_5286.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESR_5287.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESR_5288.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESR_5289.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESR_5290.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ESR_5291.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETC_5292.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETC_5293.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETC_5294.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETC_5295.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETC_5296.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETG_5297.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETG_5298.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETG_5299.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETG_5300.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETH_5301.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETI_5302.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETI_5303.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETI_5304.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8ETJ_5305.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8ETJ_5306.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8ETJ_5307.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6146.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6147.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6148.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6149.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6150.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6151.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6152.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6153.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6154.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6155.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUB_6156.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,val
data/1x1/8EUG_5308.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUG_5309.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUG_5310.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUG_5311.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUI_5312.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUI_5313.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUI_5314.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUP_5315.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUY_5316.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EUY_5317.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EV3_5318.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6157.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6158.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6163.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6164.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6165.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6166.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6167.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVP_6168.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVQ_6169.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6170.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6171.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6172.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6173.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6174.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6175.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6176.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6177.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6178.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVQ_6179.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,test
data/1x1/8EVR_6180.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVR_6181.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVR_6182.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVR_6183.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVR_6184.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVR_6185.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVR_6186.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6187.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6188.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6189.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6190.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6191.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6192.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVS_6193.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVT_6194.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVT_6195.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVT_6196.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVT_6197.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVT_6198.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EVT_6199.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6200.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6201.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6202.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6203.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6204.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6205.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6206.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
data/1x1/8EWB_6207.mrc,1x1,internal_loop,symmetric,1x1,1,1,5,5,train
